Date,SeasonType,Season,Week,Team,Opponent,HomeOrAway,Score,OpponentScore,TotalScore,Stadium,ScoreQuarter1,ScoreQuarter2,ScoreQuarter3,ScoreQuarter4,ScoreOvertime,TimeOfPossessionMinutes,TimeOfPossessionSeconds,TimeOfPossession,FirstDowns,FirstDownsByRushing,FirstDownsByPassing,FirstDownsByPenalty,OffensivePlays,OffensiveYards,OffensiveYardsPerPlay,Touchdowns,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,PassingAttempts,PassingCompletions,PassingYards,PassingTouchdowns,PassingInterceptions,PassingYardsPerAttempt,PassingYardsPerCompletion,CompletionPercentage,PasserRating,ThirdDownAttempts,ThirdDownConversions,ThirdDownPercentage,FourthDownAttempts,FourthDownConversions,FourthDownPercentage,RedZoneAttempts,RedZoneConversions,GoalToGoAttempts,GoalToGoConversions,Penalties,PenaltyYards,Fumbles,FumblesLost,TimesSacked,TimesSackedYards,QuarterbackHits,TacklesForLoss,Punts,PuntYards,PuntAverage,Giveaways,Takeaways,TurnoverDifferential,OpponentScoreQuarter1,OpponentScoreQuarter2,OpponentScoreQuarter3,OpponentScoreQuarter4,OpponentScoreOvertime,OpponentTimeOfPossessionMinutes,OpponentTimeOfPossessionSeconds,OpponentTimeOfPossession,OpponentFirstDowns,OpponentFirstDownsByRushing,OpponentFirstDownsByPassing,OpponentFirstDownsByPenalty,OpponentOffensivePlays,OpponentOffensiveYards,OpponentOffensiveYardsPerPlay,OpponentTouchdowns,OpponentRushingAttempts,OpponentRushingYards,OpponentRushingYardsPerAttempt,OpponentRushingTouchdowns,OpponentPassingAttempts,OpponentPassingCompletions,OpponentPassingYards,OpponentPassingTouchdowns,OpponentPassingInterceptions,OpponentPassingYardsPerAttempt,OpponentPassingYardsPerCompletion,OpponentCompletionPercentage,OpponentPasserRating,OpponentThirdDownAttempts,OpponentThirdDownConversions,OpponentThirdDownPercentage,OpponentFourthDownAttempts,OpponentFourthDownConversions,OpponentFourthDownPercentage,OpponentRedZoneAttempts,OpponentRedZoneConversions,OpponentGoalToGoAttempts,OpponentGoalToGoConversions,OpponentPenalties,OpponentPenaltyYards,OpponentFumbles,OpponentFumblesLost,OpponentTimesSacked,OpponentTimesSackedYards,OpponentQuarterbackHits,OpponentTacklesForLoss,OpponentPunts,OpponentPuntYards,OpponentPuntAverage,OpponentGiveaways,OpponentTakeaways,OpponentTurnoverDifferential,RedZonePercentage,GoalToGoPercentage,OpponentRedZonePercentage,OpponentGoalToGoPercentage,ExtraPointKickingAttempts,ExtraPointKickingConversions,ExtraPointsHadBlocked,ExtraPointPassingAttempts,ExtraPointPassingConversions,ExtraPointRushingAttempts,ExtraPointRushingConversions,FieldGoalAttempts,FieldGoalsMade,OpponentExtraPointKickingAttempts,OpponentExtraPointKickingConversions,OpponentExtraPointsHadBlocked,OpponentExtraPointPassingAttempts,OpponentExtraPointPassingConversions,OpponentExtraPointRushingAttempts,OpponentExtraPointRushingConversions,OpponentFieldGoalAttempts,OpponentFieldGoalsMade,SoloTackles,AssistedTackles,Sacks,SackYards,PassesDefended,FumblesForced,FumblesRecovered,OpponentSoloTackles,OpponentAssistedTackles,OpponentSacks,OpponentSackYards,OpponentPassesDefended,OpponentFumblesForced,OpponentFumblesRecovered,DayOfWeek,TeamID,OpponentID,ScoreID
12/26/2021 1:00:00 PM,1,2021,16,NE,BUF,HOME,21,33,54,Gillette Stadium,0,7,7,7,0,24,51,24:51,20,11,7,2,60,288,4.8,3,27,149,5.5,3,32,14,139,0,2,4.3,9.9,43.8,30.60,10,1,10.0,6,5,83.3,3,3,0,0,3,30,0,0,1,6,4,1,3,158,52.7,2,0,-2,7,10,3,13,0,35,9,35:09,28,8,20,0,75,428,5.7,4,28,114,4.1,1,47,30,314,3,0,6.7,10.5,63.8,104.39,12,6,50.0,4,3,75.0,7,4,0,0,5,45,0,0,0,0,4,2,0,0,0,0,2,2,100,0,57.1,0,3,3,0,0,0,0,0,0,0,3,3,0,2,0,0,0,2,2,48,29,0,0,4,0,0,36,13,1,6,5,0,0,Sunday,21,4,17912
12/26/2021 1:00:00 PM,1,2021,16,TB,CAR,AWAY,32,6,38,Bank of America Stadium,7,12,10,3,0,33,24,33:24,21,8,12,1,62,391,6.3,3,31,159,5.1,2,31,18,232,1,0,7.5,12.9,58.1,92.41,14,7,50.0,0,0,0,4,2,0,0,6,50,0,0,0,0,11,8,3,123,41,0,1,1,3,3,0,0,0,26,36,26:36,16,4,10,2,67,273,4.1,0,15,67,4.5,0,45,22,206,0,1,4.6,9.4,48.9,52.64,18,7,38.9,2,0,0,3,0,0,0,6,32,0,0,7,45,2,6,5,253,50.6,1,0,-1,50.0,0,0,0,2,2,0,2,0,0,0,4,4,0,0,0,0,0,0,0,2,2,41,20,7,45,8,1,0,36,31,0,0,3,0,0,Sunday,33,5,17915
12/26/2021 1:00:00 PM,1,2021,16,CAR,TB,HOME,6,32,38,Bank of America Stadium,3,3,0,0,0,26,36,26:36,16,4,10,2,67,273,4.1,0,15,67,4.5,0,45,22,206,0,1,4.6,9.4,48.9,52.64,18,7,38.9,2,0,0,3,0,0,0,6,32,0,0,7,45,2,6,5,253,50.6,1,0,-1,7,12,10,3,0,33,24,33:24,21,8,12,1,62,391,6.3,3,31,159,5.1,2,31,18,232,1,0,7.5,12.9,58.1,92.41,14,7,50.0,0,0,0,4,2,0,0,6,50,0,0,0,0,11,8,3,123,41,0,1,1,0,0,50.0,0,0,0,0,0,0,0,0,2,2,2,2,0,2,0,0,0,4,4,36,31,0,0,3,0,0,41,20,7,45,8,1,0,Sunday,5,33,17915
12/26/2021 1:00:00 PM,1,2021,16,LAR,MIN,AWAY,30,23,53,U.S. Bank Stadium,7,6,7,10,0,30,0,30:00,22,11,11,0,70,356,5.1,3,33,159,4.8,1,37,21,197,1,3,5.3,9.4,56.8,46.79,14,7,50.0,1,1,100,5,2,0,0,1,5,0,0,0,0,4,8,2,108,54,3,1,-2,0,3,10,10,0,30,0,30:00,19,5,14,0,63,361,5.7,2,22,66,3,1,38,27,295,1,1,7.8,10.9,71.1,91.45,12,2,16.7,1,1,100,5,2,0,0,2,20,0,0,3,20,5,1,5,226,45.2,1,3,2,40.0,0,40.0,0,3,3,0,0,0,0,0,3,3,2,2,0,0,0,0,0,3,3,48,17,2,18,5,1,0,44,25,0,0,8,0,0,Sunday,32,20,17911
12/26/2021 1:00:00 PM,1,2021,16,MIN,LAR,HOME,23,30,53,U.S. Bank Stadium,0,3,10,10,0,30,0,30:00,19,5,14,0,63,361,5.7,2,22,66,3,1,38,27,295,1,1,7.8,10.9,71.1,91.45,12,2,16.7,1,1,100,5,2,0,0,2,20,0,0,3,20,5,1,5,226,45.2,1,3,2,7,6,7,10,0,30,0,30:00,22,11,11,0,70,356,5.1,3,33,159,4.8,1,37,21,197,1,3,5.3,9.4,56.8,46.79,14,7,50.0,1,1,100,5,2,0,0,1,5,0,0,0,0,4,8,2,108,54,3,1,-2,40.0,0,40.0,0,2,2,0,0,0,0,0,3,3,3,3,0,0,0,0,0,3,3,44,25,0,0,8,0,0,48,17,2,18,5,1,0,Sunday,20,32,17911
12/26/2021 4:05:00 PM,1,2021,16,CHI,SEA,AWAY,25,24,49,Lumen Field,0,7,7,11,0,38,25,38:25,26,9,14,3,69,317,4.6,3,30,88,2.9,2,35,24,229,1,0,6.5,9.5,68.6,96.01,14,7,50.0,3,1,33.3,4,2,0,0,8,73,0,0,4,21,7,3,3,135,45,0,0,0,7,10,7,0,0,21,35,21:35,18,6,9,3,53,331,6.2,3,24,170,7.1,1,27,16,161,2,0,6.0,10.1,59.3,101.00,10,3,30.0,1,0,0,3,1,0,0,7,88,0,0,2,20,9,8,4,148,37,0,0,0,50.0,0,33.3,0,2,2,0,2,1,0,0,1,1,3,3,0,0,0,0,0,2,1,35,23,2,20,6,0,0,45,43,4,21,6,1,0,Sunday,6,30,17917
12/26/2021 4:05:00 PM,1,2021,16,SEA,CHI,HOME,24,25,49,Lumen Field,7,10,7,0,0,21,35,21:35,18,6,9,3,53,331,6.2,3,24,170,7.1,1,27,16,161,2,0,6.0,10.1,59.3,101.00,10,3,30.0,1,0,0,3,1,0,0,7,88,0,0,2,20,9,8,4,148,37,0,0,0,0,7,7,11,0,38,25,38:25,26,9,14,3,69,317,4.6,3,30,88,2.9,2,35,24,229,1,0,6.5,9.5,68.6,96.01,14,7,50.0,3,1,33.3,4,2,0,0,8,73,0,0,4,21,7,3,3,135,45,0,0,0,33.3,0,50.0,0,3,3,0,0,0,0,0,2,1,2,2,0,2,1,0,0,1,1,45,43,4,21,6,1,0,35,23,2,20,6,0,0,Sunday,30,6,17917
12/26/2021 4:25:00 PM,1,2021,16,PIT,KC,AWAY,10,36,46,Arrowhead Stadium,0,0,3,7,0,25,18,25:18,20,6,13,1,70,303,4.3,1,25,130,5.2,0,43,28,173,1,1,4.0,6.2,65.1,71.17,13,5,38.5,3,2,66.7,4,1,0,0,5,40,2,2,2,21,3,3,2,121,60.5,3,0,-3,14,9,7,6,0,34,42,34:42,25,9,16,0,67,381,5.7,4,35,127,3.6,1,30,23,254,3,0,8.5,11.0,76.7,134.58,11,4,36.4,1,1,100,6,4,0,0,5,41,0,0,2,4,2,4,2,91,45.5,0,3,3,25.0,0,66.7,0,1,1,0,0,0,0,0,2,1,4,3,0,0,0,0,0,4,3,41,40,2,4,2,1,0,43,29,2,21,3,1,3,Sunday,28,16,17918
12/26/2021 4:25:00 PM,1,2021,16,KC,PIT,HOME,36,10,46,Arrowhead Stadium,14,9,7,6,0,34,42,34:42,25,9,16,0,67,381,5.7,4,35,127,3.6,1,30,23,254,3,0,8.5,11.0,76.7,134.58,11,4,36.4,1,1,100,6,4,0,0,5,41,0,0,2,4,2,4,2,91,45.5,0,3,3,0,0,3,7,0,25,18,25:18,20,6,13,1,70,303,4.3,1,25,130,5.2,0,43,28,173,1,1,4.0,6.2,65.1,71.17,13,5,38.5,3,2,66.7,4,1,0,0,5,40,2,2,2,21,3,3,2,121,60.5,3,0,-3,66.7,0,25.0,0,4,3,0,0,0,0,0,4,3,1,1,0,0,0,0,0,2,1,43,29,2,21,3,1,3,41,40,2,4,2,1,0,Sunday,16,28,17918
12/26/2021 4:25:00 PM,1,2021,16,DEN,LV,AWAY,13,17,30,Allegiant Stadium,0,13,0,0,0,23,23,23:23,8,2,4,2,40,158,4.0,1,16,18,1.1,1,22,15,140,0,0,6.4,9.3,68.2,85.42,10,1,10.0,1,1,100,1,1,0,0,3,30,0,0,2,13,4,3,5,223,44.6,0,3,3,0,7,7,3,0,36,37,36:37,22,10,11,1,67,342,5.1,2,40,160,4,1,25,20,182,1,1,7.3,9.1,80.0,93.67,12,6,50.0,1,1,100,3,2,0,0,3,37,2,2,2,19,3,5,2,85,42.5,3,0,-3,100,0,66.7,0,1,1,0,0,0,0,0,3,2,2,2,0,0,0,0,0,1,1,38,41,2,19,2,1,2,29,9,2,13,0,0,0,Sunday,10,25,17919
12/26/2021 4:25:00 PM,1,2021,16,LV,DEN,HOME,17,13,30,Allegiant Stadium,0,7,7,3,0,36,37,36:37,22,10,11,1,67,342,5.1,2,40,160,4,1,25,20,182,1,1,7.3,9.1,80.0,93.67,12,6,50.0,1,1,100,3,2,0,0,3,37,2,2,2,19,3,5,2,85,42.5,3,0,-3,0,13,0,0,0,23,23,23:23,8,2,4,2,40,158,4.0,1,16,18,1.1,1,22,15,140,0,0,6.4,9.3,68.2,85.42,10,1,10.0,1,1,100,1,1,0,0,3,30,0,0,2,13,4,3,5,223,44.6,0,3,3,66.7,0,100,0,2,2,0,0,0,0,0,1,1,1,1,0,0,0,0,0,3,2,29,9,2,13,0,0,0,38,41,2,19,2,1,2,Sunday,25,10,17919
12/26/2021 8:20:00 PM,1,2021,16,WAS,DAL,AWAY,14,56,70,AT&T Stadium,0,7,0,7,0,28,29,28:29,14,4,9,1,57,257,4.5,3,20,85,4.2,0,32,15,172,2,2,5.4,11.5,46.9,58.33,13,3,23.1,2,1,50.0,2,2,0,0,1,13,0,0,5,16,0,0,6,0,0,2,0,-2,21,21,7,7,0,31,31,31:31,28,7,20,1,73,497,6.8,8,28,108,3.9,1,42,30,389,5,0,9.3,13.0,71.4,139.78,15,10,66.7,1,1,100,6,6,0,0,3,15,0,0,3,11,0,0,4,0,0,0,2,2,100,0,100,0,2,2,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,39,29,3,11,1,0,0,32,13,5,16,5,1,0,Sunday,35,9,17920
12/26/2021 8:20:00 PM,1,2021,16,DAL,WAS,HOME,56,14,70,AT&T Stadium,21,21,7,7,0,31,31,31:31,28,7,20,1,73,497,6.8,8,28,108,3.9,1,42,30,389,5,0,9.3,13.0,71.4,139.78,15,10,66.7,1,1,100,6,6,0,0,3,15,0,0,3,11,0,0,4,0,0,0,2,2,0,7,0,7,0,28,29,28:29,14,4,9,1,57,257,4.5,3,20,85,4.2,0,32,15,172,2,2,5.4,11.5,46.9,58.33,13,3,23.1,2,1,50.0,2,2,0,0,1,13,0,0,5,16,0,0,6,0,0,2,0,-2,100,0,100,0,8,8,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,32,13,5,16,5,1,0,39,29,3,11,1,0,0,Sunday,9,35,17920
12/27/2021 8:15:00 PM,1,2021,16,MIA,NO,AWAY,20,3,23,Caesars Superdome,10,0,7,3,0,33,56,33:56,16,2,10,4,59,259,4.4,2,30,86,2.9,0,26,19,173,1,1,6.7,9.1,73.1,87.50,15,5,33.3,0,0,0,3,1,0,0,7,65,0,0,3,25,14,6,6,255,42.5,1,2,1,0,3,0,0,0,26,4,26:04,10,3,5,2,51,164,3.2,0,23,83,3.6,0,20,12,81,0,2,4.0,6.8,60.0,29.38,12,0,0,3,1,33.3,1,0,0,0,7,62,0,0,8,54,5,4,7,316,45.1,2,1,-1,33.3,0,0,0,2,2,0,0,0,0,0,3,2,0,0,0,0,0,0,0,1,1,33,30,8,54,4,0,0,43,29,3,25,2,1,0,Monday,19,22,17921
12/27/2021 8:15:00 PM,1,2021,16,NO,MIA,HOME,3,20,23,Caesars Superdome,0,3,0,0,0,26,4,26:04,10,3,5,2,51,164,3.2,0,23,83,3.6,0,20,12,81,0,2,4.0,6.8,60.0,29.38,12,0,0,3,1,33.3,1,0,0,0,7,62,0,0,8,54,5,4,7,316,45.1,2,1,-1,10,0,7,3,0,33,56,33:56,16,2,10,4,59,259,4.4,2,30,86,2.9,0,26,19,173,1,1,6.7,9.1,73.1,87.50,15,5,33.3,0,0,0,3,1,0,0,7,65,0,0,3,25,14,6,6,255,42.5,1,2,1,0,0,33.3,0,0,0,0,0,0,0,0,1,1,2,2,0,0,0,0,0,3,2,43,29,3,25,2,1,0,33,30,8,54,4,0,0,Monday,22,19,17921
1/2/2022 1:00:00 PM,1,2021,17,MIA,TEN,AWAY,3,34,37,Nissan Stadium,0,3,0,0,0,26,48,26:48,16,3,11,2,59,256,4.3,0,16,74,4.6,0,39,18,182,0,1,4.7,10.1,46.2,49.31,12,3,25.0,3,1,33.3,0,0,0,0,5,55,1,1,4,23,2,6,4,147,36.8,2,0,-2,7,10,0,17,0,33,12,33:12,17,7,7,3,59,308,5.2,4,40,198,5.0,2,18,13,110,2,0,6.1,8.5,72.2,124.77,15,7,46.7,1,1,100,3,2,0,0,6,70,0,0,1,10,3,2,4,177,44.2,0,2,2,0,0,66.7,0,0,0,0,0,0,0,0,2,1,4,4,0,0,0,0,0,2,2,46,22,1,10,2,0,0,36,15,3,16,7,1,1,Sunday,19,34,17926
1/2/2022 1:00:00 PM,1,2021,17,TEN,MIA,HOME,34,3,37,Nissan Stadium,7,10,0,17,0,33,12,33:12,17,7,7,3,59,308,5.2,4,40,198,5.0,2,18,13,110,2,0,6.1,8.5,72.2,124.77,15,7,46.7,1,1,100,3,2,0,0,6,70,0,0,1,10,3,2,4,177,44.2,0,2,2,0,3,0,0,0,26,48,26:48,16,3,11,2,59,256,4.3,0,16,74,4.6,0,39,18,182,0,1,4.7,10.1,46.2,49.31,12,3,25.0,3,1,33.3,0,0,0,0,5,55,1,1,4,23,2,6,4,147,36.8,2,0,-2,66.7,0,0,0,4,4,0,0,0,0,0,2,2,0,0,0,0,0,0,0,2,1,36,15,3,16,7,1,1,46,22,1,10,2,0,0,Sunday,34,19,17926
1/2/2022 1:00:00 PM,1,2021,17,JAX,NE,AWAY,10,50,60,Gillette Stadium,3,0,0,7,0,23,14,23:14,11,2,8,1,46,253,5.5,1,17,80,4.7,0,27,17,173,1,3,6.4,10.2,63.0,54.01,9,3,33.3,0,0,0,1,0,0,0,3,25,0,0,2,20,0,1,4,159,39.8,3,0,-3,7,21,13,9,0,36,46,36:46,32,16,15,1,70,471,6.7,7,36,181,5.0,4,34,25,290,3,0,8.5,11.6,73.5,128.31,10,8,80.0,0,0,0,6,6,0,0,3,30,0,0,0,0,3,3,1,40,40,0,3,3,0,0,100,0,1,1,0,0,0,0,0,1,1,6,5,1,1,0,0,0,1,1,49,27,0,0,5,1,0,32,22,2,20,5,0,0,Sunday,15,21,17928
1/2/2022 1:00:00 PM,1,2021,17,NE,JAX,HOME,50,10,60,Gillette Stadium,7,21,13,9,0,36,46,36:46,32,16,15,1,70,471,6.7,7,36,181,5.0,4,34,25,290,3,0,8.5,11.6,73.5,128.31,10,8,80.0,0,0,0,6,6,0,0,3,30,0,0,0,0,3,3,1,40,40,0,3,3,3,0,0,7,0,23,14,23:14,11,2,8,1,46,253,5.5,1,17,80,4.7,0,27,17,173,1,3,6.4,10.2,63.0,54.01,9,3,33.3,0,0,0,1,0,0,0,3,25,0,0,2,20,0,1,4,159,39.8,3,0,-3,100,0,0,0,6,5,1,1,0,0,0,1,1,1,1,0,0,0,0,0,1,1,32,22,2,20,5,0,0,49,27,0,0,5,1,0,Sunday,21,15,17928
1/2/2022 1:00:00 PM,1,2021,17,PHI,WAS,AWAY,20,16,36,FedEx Field,0,7,7,6,0,32,9,32:09,18,9,9,0,61,330,5.4,2,34,118,3.5,2,26,17,212,0,0,8.2,12.5,65.4,90.54,12,4,33.3,4,3,75.0,2,2,0,0,6,42,0,0,1,2,5,3,2,74,37,0,1,1,10,6,0,0,0,27,51,27:51,24,8,14,2,61,312,5.1,1,22,94,4.3,1,36,27,218,0,1,6.1,8.1,75.0,78.24,15,9,60.0,1,0,0,3,1,0,0,1,4,0,0,3,29,3,4,2,84,42,1,0,-1,100,0,33.3,0,2,2,0,0,0,0,0,2,2,1,1,0,0,0,0,0,3,3,40,27,3,29,7,0,0,44,23,1,2,4,0,0,Sunday,26,35,17931
1/2/2022 1:00:00 PM,1,2021,17,WAS,PHI,HOME,16,20,36,FedEx Field,10,6,0,0,0,27,51,27:51,24,8,14,2,61,312,5.1,1,22,94,4.3,1,36,27,218,0,1,6.1,8.1,75.0,78.24,15,9,60.0,1,0,0,3,1,0,0,1,4,0,0,3,29,3,4,2,84,42,1,0,-1,0,7,7,6,0,32,9,32:09,18,9,9,0,61,330,5.4,2,34,118,3.5,2,26,17,212,0,0,8.2,12.5,65.4,90.54,12,4,33.3,4,3,75.0,2,2,0,0,6,42,0,0,1,2,5,3,2,74,37,0,1,1,33.3,0,100,0,1,1,0,0,0,0,0,3,3,2,2,0,0,0,0,0,2,2,44,23,1,2,4,0,0,40,27,3,29,7,0,0,Sunday,35,26,17931
1/2/2022 1:00:00 PM,1,2021,17,LV,IND,AWAY,23,20,43,Lucas Oil Stadium,7,6,0,10,0,31,3,31:03,18,5,13,0,61,326,5.3,2,27,85,3.1,1,32,24,241,1,2,7.5,10.0,75.0,80.34,14,6,42.9,2,2,100,4,2,0,0,6,41,0,0,2,14,7,3,2,104,52,2,0,-2,0,10,7,3,0,28,57,28:57,16,9,6,1,54,262,4.9,2,26,122,4.7,1,27,16,140,1,0,5.2,8.8,59.3,85.42,11,3,27.3,1,1,100,1,1,0,0,3,25,0,0,1,8,8,2,5,223,44.6,0,2,2,50.0,0,100,0,2,2,0,0,0,0,0,3,3,2,2,0,0,0,0,0,2,2,40,15,1,8,3,1,1,49,21,2,14,5,2,0,Sunday,25,14,17927
1/2/2022 1:00:00 PM,1,2021,17,IND,LV,HOME,20,23,43,Lucas Oil Stadium,0,10,7,3,0,28,57,28:57,16,9,6,1,54,262,4.9,2,26,122,4.7,1,27,16,140,1,0,5.2,8.8,59.3,85.42,11,3,27.3,1,1,100,1,1,0,0,3,25,0,0,1,8,8,2,5,223,44.6,0,2,2,7,6,0,10,0,31,3,31:03,18,5,13,0,61,326,5.3,2,27,85,3.1,1,32,24,241,1,2,7.5,10.0,75.0,80.34,14,6,42.9,2,2,100,4,2,0,0,6,41,0,0,2,14,7,3,2,104,52,2,0,-2,100,0,50.0,0,2,2,0,0,0,0,0,2,2,2,2,0,0,0,0,0,3,3,49,21,2,14,5,2,0,40,15,1,8,3,1,1,Sunday,14,25,17927
1/2/2022 1:00:00 PM,1,2021,17,LAR,BAL,AWAY,20,19,39,M&T Bank Stadium,0,7,0,13,0,26,21,26:21,20,6,14,0,56,373,6.7,3,20,73,3.6,1,35,26,300,2,2,8.6,11.5,74.3,94.94,9,3,33.3,1,1,100,4,3,0,0,4,35,1,1,1,9,7,7,2,92,46,3,2,-1,7,6,3,3,0,33,39,33:39,19,10,9,0,69,327,4.7,1,32,165,5.2,0,32,20,162,0,1,5.1,8.1,62.5,62.24,14,4,28.6,3,3,100,2,0,0,0,4,24,1,1,5,35,4,2,3,139,46.3,2,3,1,75.0,0,0,0,2,2,0,2,0,0,0,1,0,1,1,0,0,0,0,0,4,4,51,22,5,35,3,1,1,40,17,1,9,3,1,1,Sunday,32,3,17935
1/2/2022 1:00:00 PM,1,2021,17,BAL,LAR,HOME,19,20,39,M&T Bank Stadium,7,6,3,3,0,33,39,33:39,19,10,9,0,69,327,4.7,1,32,165,5.2,0,32,20,162,0,1,5.1,8.1,62.5,62.24,14,4,28.6,3,3,100,2,0,0,0,4,24,1,1,5,35,4,2,3,139,46.3,2,3,1,0,7,0,13,0,26,21,26:21,20,6,14,0,56,373,6.7,3,20,73,3.6,1,35,26,300,2,2,8.6,11.5,74.3,94.94,9,3,33.3,1,1,100,4,3,0,0,4,35,1,1,1,9,7,7,2,92,46,3,2,-1,0,0,75.0,0,1,1,0,0,0,0,0,4,4,2,2,0,2,0,0,0,1,0,40,17,1,9,3,1,1,51,22,5,35,3,1,1,Sunday,3,32,17935
1/2/2022 1:00:00 PM,1,2021,17,TB,NYJ,AWAY,28,24,52,MetLife Stadium,7,3,7,11,0,33,3,33:03,26,4,21,1,72,467,6.5,3,21,62,3.0,0,50,34,405,3,1,8.1,11.9,68.0,104.17,15,9,60.0,1,1,100,3,2,0,0,4,39,0,0,1,5,4,4,3,104,34.7,1,1,0,7,10,7,0,0,26,57,26:57,22,8,14,0,60,374,6.2,3,26,150,5.8,2,33,19,224,1,0,6.8,11.8,57.6,88.45,11,6,54.5,1,0,0,4,3,0,0,2,14,1,1,1,10,4,4,4,154,38.5,1,1,0,66.7,0,75.0,0,2,2,0,0,0,1,1,2,2,3,3,0,0,0,0,0,1,1,46,11,1,10,2,1,1,40,30,1,17,3,0,0,Sunday,33,24,17930
1/2/2022 1:00:00 PM,1,2021,17,NYJ,TB,HOME,24,28,52,MetLife Stadium,7,10,7,0,0,26,57,26:57,22,8,14,0,60,374,6.2,3,26,150,5.8,2,33,19,224,1,0,6.8,11.8,57.6,88.45,11,6,54.5,1,0,0,4,3,0,0,2,14,1,1,1,10,4,4,4,154,38.5,1,1,0,7,3,7,11,0,33,3,33:03,26,4,21,1,72,467,6.5,3,21,62,3.0,0,50,34,405,3,1,8.1,11.9,68.0,104.17,15,9,60.0,1,1,100,3,2,0,0,4,39,0,0,1,5,4,4,3,104,34.7,1,1,0,75.0,0,66.7,0,3,3,0,0,0,0,0,1,1,2,2,0,0,0,1,1,2,2,40,30,1,17,3,0,0,46,11,1,10,2,1,1,Sunday,24,33,17930
1/2/2022 1:00:00 PM,1,2021,17,ATL,BUF,AWAY,15,29,44,Highmark Stadium,2,13,0,0,0,23,53,23:53,18,7,9,2,50,265,5.3,1,22,96,4.4,1,23,13,169,0,0,7.3,13,56.5,79.80,7,1,14.3,1,0,0,4,1,0,0,4,27,1,1,5,28,0,0,4,0,0,1,3,2,14,0,8,7,0,36,7,36:07,28,19,8,1,71,351,4.9,4,44,233,5.3,4,26,11,118,0,3,4.5,10.7,42.3,16.67,12,7,58.3,1,1,100,5,4,0,0,7,47,0,0,1,2,0,0,0,0,0,3,1,-2,25.0,0,80.0,0,1,1,0,0,0,0,0,2,2,3,3,0,2,1,0,0,0,0,41,29,1,2,6,1,0,34,18,5,28,3,1,1,Sunday,2,4,17922
1/2/2022 1:00:00 PM,1,2021,17,BUF,ATL,HOME,29,15,44,Highmark Stadium,14,0,8,7,0,36,7,36:07,28,19,8,1,71,351,4.9,4,44,233,5.3,4,26,11,118,0,3,4.5,10.7,42.3,16.67,12,7,58.3,1,1,100,5,4,0,0,7,47,0,0,1,2,0,0,0,0,0,3,1,-2,2,13,0,0,0,23,53,23:53,18,7,9,2,50,265,5.3,1,22,96,4.4,1,23,13,169,0,0,7.3,13,56.5,79.80,7,1,14.3,1,0,0,4,1,0,0,4,27,1,1,5,28,0,0,4,0,0,1,3,2,80.0,0,25.0,0,3,3,0,2,1,0,0,0,0,1,1,0,0,0,0,0,2,2,34,18,5,28,3,1,1,41,29,1,2,6,1,0,Sunday,4,2,17922
1/2/2022 1:00:00 PM,1,2021,17,NYG,CHI,AWAY,3,29,32,Soldier Field,0,3,0,0,0,29,52,29:52,13,9,2,2,55,155,2.8,0,40,161,4.0,0,11,4,-6,0,2,-0.5,-1.5,36.4,5.30,11,1,9.1,1,0,0,0,0,0,0,3,26,2,2,4,30,5,4,4,156,39,4,2,-2,14,8,7,0,0,30,8,30:08,17,6,10,1,65,249,3.8,3,27,87,3.2,2,36,18,162,1,2,4.5,9,50.0,48.61,16,6,37.5,3,2,66.7,5,3,0,0,5,35,0,0,2,11,5,6,5,227,45.4,2,4,2,0,0,60.0,0,0,0,0,0,0,0,0,1,1,3,3,0,0,0,0,0,2,2,36,32,2,11,7,0,0,47,19,4,30,5,3,2,Sunday,23,6,17923
1/2/2022 1:00:00 PM,1,2021,17,CHI,NYG,HOME,29,3,32,Soldier Field,14,8,7,0,0,30,8,30:08,17,6,10,1,65,249,3.8,3,27,87,3.2,2,36,18,162,1,2,4.5,9,50.0,48.61,16,6,37.5,3,2,66.7,5,3,0,0,5,35,0,0,2,11,5,6,5,227,45.4,2,4,2,0,3,0,0,0,29,52,29:52,13,9,2,2,55,155,2.8,0,40,161,4.0,0,11,4,-6,0,2,-0.5,-1.5,36.4,5.30,11,1,9.1,1,0,0,0,0,0,0,3,26,2,2,4,30,5,4,4,156,39,4,2,-2,60.0,0,0,0,3,3,0,0,0,0,0,2,2,0,0,0,0,0,0,0,1,1,47,19,4,30,5,3,2,36,32,2,11,7,0,0,Sunday,6,23,17923
1/2/2022 1:00:00 PM,1,2021,17,KC,CIN,AWAY,31,34,65,Paul Brown Stadium,14,14,0,3,0,30,54,30:54,23,11,11,1,58,414,7.1,4,23,155,6.7,2,35,26,259,2,0,7.4,10.0,74.3,113.87,11,6,54.5,1,1,100,4,3,0,0,10,83,0,0,0,0,10,4,3,108,36,0,0,0,7,10,7,10,0,29,6,29:06,23,5,12,6,63,475,7.5,4,19,60,3.2,0,40,30,415,4,0,10.4,13.8,75.0,141.15,10,4,40.0,1,1,100,3,2,0,0,5,62,0,0,4,31,4,1,3,118,39.3,0,0,0,75.0,0,66.7,0,4,4,0,0,0,0,0,1,1,4,4,0,0,0,0,0,2,2,40,20,4,31,3,0,0,39,25,0,0,5,0,0,Sunday,16,7,17924
